8,311,2,1,-54
8,314,1,2,-60
8,312,2,1,-56
8,315,1,2,-60
8,313,2,1,-58
8,316,1,2,-60
8,314,2,1,-56
8,317,1,2,-58
8,315,2,1,-58
8,318,1,2,-59
8,316,2,1,-59
8,319,1,2,-58
8,317,2,1,-55
8,320,1,2,-59
8,318,2,1,-59
8,321,1,2,-59
8,319,2,1,-58
8,322,1,2,-58
8,320,2,1,-56
8,323,1,2,-54
8,321,2,1,-57
8,324,1,2,-58
8,322,2,1,-55
8,325,1,2,-61
8,323,2,1,-58
8,326,1,2,-61
8,324,2,1,-56
8,327,1,2,-58
8,325,2,1,-57
8,328,1,2,-58
8,326,2,1,-57
8,329,1,2,-58
8,327,2,1,-59
8,330,1,2,-59
8,328,2,1,-55
8,331,1,2,-60
8,329,2,1,-58
8,332,1,2,-58
8,330,2,1,-59
8,333,1,2,-59
8,331,2,1,-59
8,334,1,2,-59
8,332,2,1,-58
8,335,1,2,-58
8,333,2,1,-57
8,336,1,2,-58
8,334,2,1,-57
8,337,1,2,-64
8,335,2,1,-63
8,338,1,2,-70
8,336,2,1,-63
8,339,1,2,-66
8,337,2,1,-63
8,340,1,2,-66
8,338,2,1,-65
8,341,1,2,-62
8,339,2,1,-61
8,342,1,2,-64
8,340,2,1,-60
8,343,1,2,-62
8,341,2,1,-60
8,344,1,2,-63
8,342,2,1,-60
8,345,1,2,-64
8,343,2,1,-62
8,346,1,2,-63
8,344,2,1,-60
8,347,1,2,-66
8,345,2,1,-66
8,348,1,2,-65
8,346,2,1,-57
8,349,1,2,-64
8,347,2,1,-61
8,350,1,2,-64
8,348,2,1,-60
8,351,1,2,-62
8,349,2,1,-56
8,352,1,2,-60
8,350,2,1,-54
8,353,1,2,-60
8,351,2,1,-56
8,354,1,2,-60
8,352,2,1,-56
8,355,1,2,-62
8,353,2,1,-59
8,356,1,2,-62
8,354,2,1,-59
8,357,1,2,-62
8,355,2,1,-60
8,358,1,2,-62
8,356,2,1,-61
8,359,1,2,-64
8,357,2,1,-62
8,360,1,2,-66
8,358,2,1,-61
8,361,1,2,-63
8,359,2,1,-60
8,362,1,2,-66
8,360,2,1,-62
8,363,1,2,-64
8,361,2,1,-60
8,364,1,2,-62
8,362,2,1,-58
8,365,1,2,-62
8,363,2,1,-60
8,366,1,2,-64
8,364,2,1,-59
8,367,1,2,-62
8,365,2,1,-60
8,368,1,2,-66
8,366,2,1,-62
8,369,1,2,-68
8,367,2,1,-64
8,370,1,2,-70
8,368,2,1,-65
8,371,1,2,-64
8,369,2,1,-54
8,372,1,2,-64
8,370,2,1,-57
8,373,1,2,-66
8,371,2,1,-60
8,374,1,2,-62
8,372,2,1,-60
8,375,1,2,-64
8,373,2,1,-61
8,376,1,2,-62
8,374,2,1,-57
8,377,1,2,-56
8,375,2,1,-51
8,378,1,2,-55
8,376,2,1,-57
8,379,1,2,-59
8,377,2,1,-57
8,380,1,2,-58
8,378,2,1,-56
8,381,1,2,-58
8,379,2,1,-56
8,382,1,2,-54
8,380,2,1,-53
8,383,1,2,-55
8,381,2,1,-55
8,384,1,2,-59
8,382,2,1,-53
8,385,1,2,-55
8,383,2,1,-56
8,386,1,2,-57
8,384,2,1,-54
8,387,1,2,-54
8,385,2,1,-56
8,388,1,2,-54
8,386,2,1,-55
8,389,1,2,-55
8,387,2,1,-59
8,390,1,2,-60
8,388,2,1,-57
8,391,1,2,-54
8,389,2,1,-57
8,392,1,2,-56
8,390,2,1,-52
8,393,1,2,-54
8,391,2,1,-53
8,394,1,2,-55
8,392,2,1,-55
8,395,1,2,-58
8,393,2,1,-57
8,396,1,2,-58
8,394,2,1,-57
8,397,1,2,-58
8,395,2,1,-57
8,398,1,2,-58
8,396,2,1,-58
8,399,1,2,-60
8,397,2,1,-59
8,400,1,2,-58
8,398,2,1,-58
8,401,1,2,-58
8,399,2,1,-56
8,402,1,2,-54
8,400,2,1,-53
8,403,1,2,-54
8,401,2,1,-54
8,404,1,2,-58
8,402,2,1,-57
8,405,1,2,-58
8,403,2,1,-55
8,406,1,2,-54
8,404,2,1,-54
8,407,1,2,-55
8,405,2,1,-51
8,408,1,2,-55
8,406,2,1,-53
8,409,1,2,-55
8,407,2,1,-55
8,410,1,2,-54
8,408,2,1,-57
8,411,1,2,-54
8,409,2,1,-54
8,412,1,2,-54
8,410,2,1,-55
8,413,1,2,-57
8,411,2,1,-57
8,414,1,2,-54
8,412,2,1,-59
8,415,1,2,-58
8,413,2,1,-55
8,416,1,2,-55
8,414,2,1,-53
8,417,1,2,-55
8,415,2,1,-55
8,418,1,2,-54
8,416,2,1,-56
8,419,1,2,-54
8,417,2,1,-56
8,420,1,2,-58
8,418,2,1,-59
8,421,1,2,-58
8,419,2,1,-55
8,422,1,2,-56
8,420,2,1,-56
8,423,1,2,-58
8,421,2,1,-58
8,424,1,2,-59
8,422,2,1,-58
8,425,1,2,-59
8,423,2,1,-57
8,426,1,2,-60
8,424,2,1,-54
8,427,1,2,-64
8,425,2,1,-59
8,428,1,2,-60
8,426,2,1,-58
8,429,1,2,-60
8,427,2,1,-56
8,430,1,2,-58
8,428,2,1,-59
8,431,1,2,-54
8,429,2,1,-58
8,432,1,2,-55
8,430,2,1,-57
8,433,1,2,-60
8,431,2,1,-59
8,434,1,2,-58
8,432,2,1,-58
8,435,1,2,-58
8,433,2,1,-58
8,436,1,2,-59
8,434,2,1,-56
8,437,1,2,-61
8,435,2,1,-56
8,438,1,2,-61
8,436,2,1,-58
8,439,1,2,-62
8,437,2,1,-56
8,440,1,2,-60
8,438,2,1,-54
8,441,1,2,-60
8,439,2,1,-55
8,442,1,2,-60
8,440,2,1,-57
8,443,1,2,-54
8,441,2,1,-58
8,444,1,2,-60
8,442,2,1,-55
8,445,1,2,-60
8,443,2,1,-55
8,446,1,2,-61
8,444,2,1,-59
8,447,1,2,-58
8,445,2,1,-58
8,448,1,2,-60
8,446,2,1,-58
8,449,1,2,-61
8,447,2,1,-58
8,450,1,2,-59
8,448,2,1,-59
8,451,1,2,-58
8,449,2,1,-55
8,452,1,2,-54
8,450,2,1,-55
8,453,1,2,-55
8,451,2,1,-57
8,454,1,2,-55
8,452,2,1,-59
8,455,1,2,-55
8,453,2,1,-59
8,456,1,2,-60
8,454,2,1,-56
8,457,1,2,-60
8,455,2,1,-56
8,458,1,2,-62
8,456,2,1,-64
8,459,1,2,-66
8,457,2,1,-61
8,460,1,2,-60
8,458,2,1,-54
8,461,1,2,-60
8,459,2,1,-55
8,462,1,2,-61
8,460,2,1,-60
8,463,1,2,-64
8,461,2,1,-60
8,464,1,2,-63
8,462,2,1,-62
8,465,1,2,-66
8,463,2,1,-64
8,466,1,2,-64
8,464,2,1,-60
8,467,1,2,-62
8,465,2,1,-61
8,468,1,2,-65
8,466,2,1,-63
8,469,1,2,-64
8,467,2,1,-60
8,470,1,2,-62
8,468,2,1,-58
8,471,1,2,-62
8,469,2,1,-57
8,472,1,2,-66
8,470,2,1,-63
8,473,1,2,-61
8,471,2,1,-59
8,474,1,2,-59
8,472,2,1,-58
8,475,1,2,-60
8,473,2,1,-56
8,476,1,2,-62
8,474,2,1,-58
8,477,1,2,-63
8,475,2,1,-58
8,478,1,2,-62
8,476,2,1,-59
8,479,1,2,-64
8,477,2,1,-61
8,480,1,2,-60
8,478,2,1,-54
8,481,1,2,-63
8,479,2,1,-56
8,482,1,2,-60
8,480,2,1,-60
8,483,1,2,-60
8,481,2,1,-58
8,484,1,2,-64
8,482,2,1,-56
8,485,1,2,-60
8,483,2,1,-55
8,486,1,2,-60
8,484,2,1,-62
8,487,1,2,-62
8,485,2,1,-57
8,488,1,2,-64
8,486,2,1,-55
8,489,1,2,-60
8,487,2,1,-54
8,490,1,2,-59
8,488,2,1,-59
8,491,1,2,-60
8,489,2,1,-54
8,492,1,2,-62
8,490,2,1,-54
8,493,1,2,-60
8,491,2,1,-56
8,494,1,2,-59
8,492,2,1,-56
8,495,1,2,-58
8,493,2,1,-58
8,496,1,2,-59
8,494,2,1,-55
8,497,1,2,-64
8,495,2,1,-58
8,498,1,2,-62
8,496,2,1,-58
8,499,1,2,-62
8,497,2,1,-61
8,500,1,2,-63
8,498,2,1,-61
8,501,1,2,-60
8,499,2,1,-55
8,502,1,2,-62
8,500,2,1,-55
8,503,1,2,-60
8,501,2,1,-60
8,504,1,2,-59
8,502,2,1,-55
8,505,1,2,-58
8,503,2,1,-59
8,506,1,2,-64
8,504,2,1,-63
8,507,1,2,-64
8,505,2,1,-60
8,508,1,2,-60
8,506,2,1,-56
8,509,1,2,-60
8,507,2,1,-57
8,510,1,2,-59
8,508,2,1,-57
8,511,1,2,-54
8,509,2,1,-54
8,512,1,2,-54
8,510,2,1,-59
8,513,1,2,-61
8,511,2,1,-57
8,514,1,2,-54
8,512,2,1,-58
8,515,1,2,-62
8,513,2,1,-58
8,516,1,2,-54
8,514,2,1,-58
8,517,1,2,-59
8,515,2,1,-57
8,518,1,2,-54
8,516,2,1,-57
8,519,1,2,-59
8,517,2,1,-60
8,520,1,2,-59
8,518,2,1,-57
8,521,1,2,-54
8,519,2,1,-54
8,522,1,2,-54
8,520,2,1,-59
8,523,1,2,-59
8,521,2,1,-54
8,524,1,2,-55
8,522,2,1,-58
8,525,1,2,-60
8,523,2,1,-59
8,526,1,2,-56
8,524,2,1,-54
8,527,1,2,-60
8,525,2,1,-55
8,528,1,2,-54
8,526,2,1,-57
8,529,1,2,-58
8,527,2,1,-57
8,530,1,2,-58
8,528,2,1,-57
8,531,1,2,-54
8,529,2,1,-56
8,532,1,2,-61
8,530,2,1,-55
8,533,1,2,-58
8,531,2,1,-56
8,534,1,2,-54
8,532,2,1,-54
8,535,1,2,-58
8,533,2,1,-59
8,536,1,2,-62
8,534,2,1,-60
8,537,1,2,-62
8,535,2,1,-62
8,538,1,2,-70
8,536,2,1,-72
8,539,1,2,-75
8,537,2,1,-68
8,540,1,2,-68
8,538,2,1,-62
8,541,1,2,-64
8,539,2,1,-61
8,542,1,2,-64
8,540,2,1,-58
8,543,1,2,-62
8,541,2,1,-60
8,544,1,2,-62
8,542,2,1,-62
8,545,1,2,-66
8,543,2,1,-62
8,546,1,2,-65
8,544,2,1,-62
8,547,1,2,-62
8,545,2,1,-60
8,548,1,2,-66
8,546,2,1,-62
8,549,1,2,-62
8,547,2,1,-60
8,550,1,2,-64
8,548,2,1,-60
8,551,1,2,-62
8,549,2,1,-56
8,552,1,2,-60
8,550,2,1,-55
8,553,1,2,-60
8,551,2,1,-55
8,554,1,2,-60
8,552,2,1,-57
8,555,1,2,-60
8,553,2,1,-57
8,556,1,2,-60
8,554,2,1,-54
8,557,1,2,-60
8,555,2,1,-54
8,558,1,2,-60
8,556,2,1,-56
8,559,1,2,-60
8,557,2,1,-59
8,560,1,2,-54
8,558,2,1,-55
8,561,1,2,-54
8,559,2,1,-56
8,562,1,2,-56
8,560,2,1,-53
8,563,1,2,-55
8,561,2,1,-55
8,564,1,2,-54
8,562,2,1,-56
8,565,1,2,-54
8,563,2,1,-59
8,566,1,2,-59
8,564,2,1,-54
8,567,1,2,-60
8,565,2,1,-58
8,568,1,2,-58
8,566,2,1,-54
8,569,1,2,-59
8,567,2,1,-57
8,570,1,2,-59
8,568,2,1,-55
8,571,1,2,-62
8,569,2,1,-59
8,572,1,2,-58
8,570,2,1,-55
8,573,1,2,-55
8,571,2,1,-58
8,574,1,2,-59
8,572,2,1,-54
8,575,1,2,-60
8,573,2,1,-59
8,576,1,2,-54
8,574,2,1,-55
8,577,1,2,-54
8,575,2,1,-55
8,578,1,2,-54
8,576,2,1,-56
8,579,1,2,-58
8,577,2,1,-56
8,580,1,2,-54
8,578,2,1,-56
8,581,1,2,-59
8,579,2,1,-57
8,582,1,2,-57
8,580,2,1,-59
8,583,1,2,-59
8,581,2,1,-58
8,584,1,2,-58
8,582,2,1,-56
8,585,1,2,-54
8,583,2,1,-58
8,586,1,2,-54
8,584,2,1,-60
8,587,1,2,-61
8,585,2,1,-55
8,588,1,2,-62
8,586,2,1,-60
8,589,1,2,-62
8,587,2,1,-58
8,590,1,2,-60
8,588,2,1,-58
8,591,1,2,-59
8,589,2,1,-59
8,592,1,2,-60
8,590,2,1,-55
8,593,1,2,-59
8,591,2,1,-58
8,594,1,2,-59
8,592,2,1,-59
8,595,1,2,-60
8,593,2,1,-57
8,596,1,2,-59
8,594,2,1,-59
8,597,1,2,-58
8,595,2,1,-56
8,598,1,2,-62
8,596,2,1,-57
8,599,1,2,-62
8,597,2,1,-61
8,600,1,2,-62
8,598,2,1,-60
8,601,1,2,-65
8,599,2,1,-64
8,602,1,2,-74
8,600,2,1,-65
8,603,1,2,-68
8,601,2,1,-63
8,604,1,2,-62
8,602,2,1,-56
8,605,1,2,-62
8,603,2,1,-60
8,606,1,2,-62
8,604,2,1,-56
8,607,1,2,-60
8,605,2,1,-59
8,608,1,2,-59
8,606,2,1,-55
8,609,1,2,-60
8,607,2,1,-54
8,610,1,2,-59
8,608,2,1,-59
8,611,1,2,-60
8,609,2,1,-57
8,612,1,2,-62
8,610,2,1,-56
8,613,1,2,-60
8,611,2,1,-55
8,614,1,2,-60
8,612,2,1,-59
8,615,1,2,-58
8,613,2,1,-59
8,616,1,2,-58
8,614,2,1,-57
8,617,1,2,-56
8,615,2,1,-56
8,618,1,2,-61
8,616,2,1,-60
8,619,1,2,-62
8,617,2,1,-60
8,620,1,2,-61
8,618,2,1,-55
8,621,1,2,-54
8,619,2,1,-58
8,622,1,2,-59
8,620,2,1,-58
8,623,1,2,-54
8,621,2,1,-58
8,624,1,2,-59
8,622,2,1,-58
8,625,1,2,-58
8,623,2,1,-58
8,626,1,2,-60
8,624,2,1,-57
8,627,1,2,-60
8,625,2,1,-55
8,628,1,2,-62
8,626,2,1,-60
8,629,1,2,-61
8,627,2,1,-57
8,630,1,2,-64
8,628,2,1,-61
8,631,1,2,-62
8,629,2,1,-58
8,632,1,2,-61
8,630,2,1,-57
8,633,1,2,-62
8,631,2,1,-58
8,634,1,2,-61
8,632,2,1,-58
8,635,1,2,-60
8,633,2,1,-56
8,636,1,2,-63
